country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BE,Belgium,Wallonia,Province of Namur,,BE-WNA,,ChIJGVmGENGUwUcRorXKNtkQZS0,4/7/2021,-30,12,84,-39,-46,15
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/1/2021,-82,-85,69,-76,-87,29
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/2/2021,-48,-15,26,-40,-26,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/3/2021,-50,-15,20,-36,-17,9
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/4/2021,-28,3,18,-37,-39,16
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/5/2021,-32,1,27,-36,-37,16
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/6/2021,-30,-2,15,-35,-36,15
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/7/2021,-37,-8,4,-36,-38,18
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/8/2021,-39,-4,10,-33,-37,19
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/9/2021,-36,-6,37,-31,-13,12
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/10/2021,-43,-10,71,-29,-13,7
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/11/2021,-33,-6,41,-34,-36,15
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/12/2021,-36,-5,21,-36,-35,16
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/13/2021,-35,-8,21,-34,-34,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/14/2021,-45,-15,8,-39,-39,17
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/15/2021,-42,-8,17,-33,-38,17
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/16/2021,-43,-12,23,-37,-16,12
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/17/2021,-51,-18,28,-33,-14,7
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/18/2021,-34,-10,39,-34,-38,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/19/2021,-41,-12,13,-37,-38,15
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/20/2021,-36,-7,30,-33,-35,13
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/21/2021,-39,-10,29,-35,-37,16
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/22/2021,-39,-4,46,-27,-37,15
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/23/2021,-37,-8,42,-26,-12,10
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/24/2021,-46,-13,62,-24,-11,6
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/25/2021,-34,-9,59,-34,-38,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/26/2021,-36,-7,60,-34,-37,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/27/2021,-37,-9,7,-35,-35,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/28/2021,-40,-6,4,-36,-39,16
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/29/2021,-39,-2,20,-32,-39,17
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/30/2021,-37,-6,-12,-34,-14,12
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,1/31/2021,-43,-13,42,-21,-9,6
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/1/2021,-33,-6,29,-32,-38,15
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/2/2021,-35,-3,30,-32,-36,15
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/3/2021,-36,-10,8,-34,-35,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/4/2021,-36,-7,56,-30,-36,15
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/5/2021,-37,-3,34,-25,-36,16
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/6/2021,-36,-4,20,-27,-13,11
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/7/2021,-50,-16,4,-32,-13,7
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/8/2021,-40,-15,48,-32,-43,17
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/9/2021,-36,-5,68,-30,-39,17
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/10/2021,-33,-5,25,-33,-35,15
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/11/2021,-33,1,39,-33,-37,17
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/12/2021,-35,2,32,-26,-37,17
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/13/2021,-26,2,74,-19,-13,10
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/14/2021,-24,2,86,-6,-7,6
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/15/2021,-25,-6,37,-39,-53,17
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/16/2021,-23,1,,-34,-51,17
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/17/2021,-27,-3,62,-33,-47,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/18/2021,-30,-2,16,-36,-51,18
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/19/2021,-31,5,87,-30,-51,18
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/20/2021,-31,0,168,-8,-11,8
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/21/2021,-23,14,214,24,-5,2
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/22/2021,-25,0,,-26,-34,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/23/2021,-25,5,,-22,-31,13
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/24/2021,-21,5,,-18,-30,11
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/25/2021,-28,5,78,-21,-32,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/26/2021,-29,9,69,-16,-32,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/27/2021,-27,4,86,-19,-7,9
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,2/28/2021,-26,10,146,10,-4,4
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/1/2021,-23,4,,-23,-33,13
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/2/2021,-22,8,,-21,-30,12
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/3/2021,-19,7,119,-19,-29,11
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/4/2021,-32,2,8,-27,-32,15
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/5/2021,-28,10,72,-16,-31,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/6/2021,-25,8,106,-12,-5,9
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/7/2021,-27,8,101,1,-3,4
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/8/2021,-20,5,,-23,-33,13
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/9/2021,-27,6,47,-25,-31,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/10/2021,-24,5,41,-22,-29,13
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/11/2021,-30,4,30,-25,-32,15
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/12/2021,-32,7,22,-22,-32,16
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/13/2021,-30,6,10,-24,-7,11
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/14/2021,-36,3,16,-17,-5,6
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/15/2021,-26,2,56,-25,-33,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/16/2021,-29,4,23,-27,-31,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/17/2021,-26,4,21,-24,-28,13
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/18/2021,-30,5,28,-24,-31,15
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/19/2021,-28,9,66,-17,-31,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/20/2021,-27,6,126,-12,-5,9
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/21/2021,-31,6,56,-10,-1,6
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/22/2021,-25,5,69,-25,-33,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/23/2021,-21,7,,-21,-30,13
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/24/2021,-11,11,116,-16,-28,11
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/25/2021,-14,12,55,-21,-32,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/26/2021,-16,15,71,-15,-31,14
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/27/2021,-46,1,77,-25,-11,11
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/28/2021,-34,3,123,2,-7,5
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/29/2021,-30,-10,,-47,-50,17
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/30/2021,-23,21,,-30,-46,15
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,3/31/2021,-25,12,,-25,-44,13
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,4/1/2021,-25,15,,-31,-46,16
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,4/2/2021,-31,17,109,-30,-47,18
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,4/3/2021,-35,12,88,-23,-13,9
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,4/4/2021,-30,11,86,-8,-5,4
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,4/5/2021,-70,-54,70,-70,-85,27
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,4/6/2021,-30,16,25,-47,-55,19
BE,Belgium,Wallonia,Walloon Brabant,,BE-WBR,,ChIJ0_zn8gF-wUcRgZgO3C88Rng,4/7/2021,-35,4,36,-46,-53,17
